"행정구역별(읍면동)","연령별","항목","단위","2021 년",
"면부","평균연령","총인구_여자(명)","","52.6",
"면부","중위연령","총인구(명)","","54.9",
"면부","중위연령","총인구_남자(명)","","52.6",
"면부","중위연령","총인구_여자(명)","","57.2",
"동부","합계","총인구(명)","","918212",
"동부","합계","총인구_남자(명)","","456868",
"동부","합계","총인구_여자(명)","","461344",
"동부","0~4세","총인구(명)","","27196",
"동부","0~4세","총인구_남자(명)","","13975",
"동부","0~4세","총인구_여자(명)","","13221",
"동부","5~9세","총인구(명)","","37940",
"동부","5~9세","총인구_남자(명)","","19402",
"동부","5~9세","총인구_여자(명)","","18538",
"동부","10~14세","총인구(명)","","42857",
"동부","10~14세","총인구_남자(명)","","22203",
"동부","10~14세","총인구_여자(명)","","20654",
"동부","15~19세","총인구(명)","","45206",
"동부","15~19세","총인구_남자(명)","","23980",
"동부","15~19세","총인구_여자(명)","","21226",
"동부","20~24세","총인구(명)","","62875",
"동부","20~24세","총인구_남자(명)","","34462",
"동부","20~24세","총인구_여자(명)","","28413",
"동부","25~29세","총인구(명)","","58369",
"동부","25~29세","총인구_남자(명)","","32095",
"동부","25~29세","총인구_여자(명)","","26274",
"동부","30~34세","총인구(명)","","49454",
"동부","30~34세","총인구_남자(명)","","26037",
"동부","30~34세","총인구_여자(명)","","23417",
"동부","35~39세","총인구(명)","","55927",
"동부","35~39세","총인구_남자(명)","","28499",
"동부","35~39세","총인구_여자(명)","","27428",
"동부","40~44세","총인구(명)","","66482",
"동부","40~44세","총인구_남자(명)","","32869",
"동부","40~44세","총인구_여자(명)","","33613",
"동부","45~49세","총인구(명)","","74520",
"동부","45~49세","총인구_남자(명)","","37100",
"동부","45~49세","총인구_여자(명)","","37420",
"동부","50~54세","총인구(명)","","82041",
"동부","50~54세","총인구_남자(명)","","41266",
"동부","50~54세","총인구_여자(명)","","40775",
"동부","55~59세","총인구(명)","","73597",
"동부","55~59세","총인구_남자(명)","","36924",
"동부","55~59세","총인구_여자(명)","","36673",
"동부","60~64세","총인구(명)","","77431",
"동부","60~64세","총인구_남자(명)","","37523",
"동부","60~64세","총인구_여자(명)","","39908",
"동부","65~69세","총인구(명)","","56049",
"동부","65~69세","총인구_남자(명)","","26985",
"동부","65~69세","총인구_여자(명)","","29064",
"동부","70~74세","총인구(명)","","35060",
"동부","70~74세","총인구_남자(명)","","15912",
"동부","70~74세","총인구_여자(명)","","19148",
"동부","75~79세","총인구(명)","","31854",
"동부","75~79세","총인구_남자(명)","","13584",
"동부","75~79세","총인구_여자(명)","","18270",
"동부","80~84세","총인구(명)","","24150",
"동부","80~84세","총인구_남자(명)","","9258",
"동부","80~84세","총인구_여자(명)","","14892",
"동부","85~89세","총인구(명)","","11800",
"동부","85~89세","총인구_남자(명)","","3640",
"동부","85~89세","총인구_여자(명)","","8160",
"동부","90~94세","총인구(명)","","4321",
"동부","90~94세","총인구_남자(명)","","945",
"동부","90~94세","총인구_여자(명)","","3376",
"동부","95~99세","총인구(명)","","953",
"동부","95~99세","총인구_남자(명)","","186",
"동부","95~99세","총인구_여자(명)","","767",
"동부","100세이상","총인구(명)","","130",
"동부","100세이상","총인구_남자(명)","","23",
"동부","100세이상","총인구_여자(명)","","107",
"동부","15세미만","총인구(명)","","107993",
"동부","15세미만","총인구_남자(명)","","55580",
"동부","15세미만","총인구_여자(명)","","52413",
"동부","15~64세","총인구(명)","","645902",
"동부","15~64세","총인구_남자(명)","","330755",
"동부","15~64세","총인구_여자(명)","","315147",
"동부","65세이상","총인구(명)","","164317",
"동부","65세이상","총인구_남자(명)","","70533",
"동부","65세이상","총인구_여자(명)","","93784",
"동부","85세이상","총인구(명)","","17204",
"동부","85세이상","총인구_남자(명)","","4794",
"동부","85세이상","총인구_여자(명)","","12410",
"동부","평균연령","총인구(명)","","44.1",
"동부","평균연령","총인구_남자(명)","","42.6",
"동부","평균연령","총인구_여자(명)","","45.5",
"동부","중위연령","총인구(명)","","46",
"동부","중위연령","총인구_남자(명)","","44.2",
"동부","중위연령","총인구_여자(명)","","47.5",
"춘천시","합계","총인구(명)","","287104",
"춘천시","합계","총인구_남자(명)","","141556",
"춘천시","합계","총인구_여자(명)","","145548",
"춘천시","0~4세","총인구(명)","","8729",
"춘천시","0~4세","총인구_남자(명)","","4448",
"춘천시","0~4세","총인구_여자(명)","","4281",
"춘천시","5~9세","총인구(명)","","12001",
"춘천시","5~9세","총인구_남자(명)","","6194",
"춘천시","5~9세","총인구_여자(명)","","5807",
"춘천시","10~14세","총인구(명)","","12839",
"춘천시","10~14세","총인구_남자(명)","","6660",
"춘천시","10~14세","총인구_여자(명)","","6179",
"춘천시","15~19세","총인구(명)","","14252",
"춘천시","15~19세","총인구_남자(명)","","7427",
"춘천시","15~19세","총인구_여자(명)","","6825",
"춘천시","20~24세","총인구(명)","","22112",
"춘천시","20~24세","총인구_남자(명)","","11482",
"춘천시","20~24세","총인구_여자(명)","","10630",
"춘천시","25~29세","총인구(명)","","19795",
"춘천시","25~29세","총인구_남자(명)","","10826",
"춘천시","25~29세","총인구_여자(명)","","8969",
"춘천시","30~34세","총인구(명)","","16603",
"춘천시","30~34세","총인구_남자(명)","","8617",
"춘천시","30~34세","총인구_여자(명)","","7986",
"춘천시","35~39세","총인구(명)","","18023",
"춘천시","35~39세","총인구_남자(명)","","9143",
"춘천시","35~39세","총인구_여자(명)","","8880",
"춘천시","40~44세","총인구(명)","","19853",
"춘천시","40~44세","총인구_남자(명)","","9821",
"춘천시","40~44세","총인구_여자(명)","","10032",
"춘천시","45~49세","총인구(명)","","21234",
"춘천시","45~49세","총인구_남자(명)","","10431",
"춘천시","45~49세","총인구_여자(명)","","10803",
"춘천시","50~54세","총인구(명)","","24001",
"춘천시","50~54세","총인구_남자(명)","","12040",
"춘천시","50~54세","총인구_여자(명)","","11961",
"춘천시","55~59세","총인구(명)","","22023",
"춘천시","55~59세","총인구_남자(명)","","10940",
"춘천시","55~59세","총인구_여자(명)","","11083",
"춘천시","60~64세","총인구(명)","","23328",
"춘천시","60~64세","총인구_남자(명)","","11206",
"춘천시","60~64세","총인구_여자(명)","","12122",
"춘천시","65~69세","총인구(명)","","17437",
"춘천시","65~69세","총인구_남자(명)","","8464",
"춘천시","65~69세","총인구_여자(명)","","8973",
"춘천시","70~74세","총인구(명)","","10107",
"춘천시","70~74세","총인구_남자(명)","","4533",
"춘천시","70~74세","총인구_여자(명)","","5574",
"춘천시","75~79세","총인구(명)","","10209",
"춘천시","75~79세","총인구_남자(명)","","4352",
"춘천시","75~79세","총인구_여자(명)","","5857",
"춘천시","80~84세","총인구(명)","","8299",
"춘천시","80~84세","총인구_남자(명)","","3187",
"춘천시","80~84세","총인구_여자(명)","","5112",
"춘천시","85~89세","총인구(명)","","4210",
"춘천시","85~89세","총인구_남자(명)","","1300",
"춘천시","85~89세","총인구_여자(명)","","2910",
"춘천시","90~94세","총인구(명)","","1619",
"춘천시","90~94세","총인구_남자(명)","","369",
"춘천시","90~94세","총인구_여자(명)","","1250",
"춘천시","95~99세","총인구(명)","","365",
"춘천시","95~99세","총인구_남자(명)","","100",
"춘천시","95~99세","총인구_여자(명)","","265",
"춘천시","100세이상","총인구(명)","","65",
"춘천시","100세이상","총인구_남자(명)","","16",
"춘천시","100세이상","총인구_여자(명)","","49",
"춘천시","15세미만","총인구(명)","","33569",
"춘천시","15세미만","총인구_남자(명)","","17302",
"춘천시","15세미만","총인구_여자(명)","","16267",
"춘천시","15~64세","총인구(명)","","201224",
"춘천시","15~64세","총인구_남자(명)","","101933",
"춘천시","15~64세","총인구_여자(명)","","99291",
"춘천시","65세이상","총인구(명)","","52311",
"춘천시","65세이상","총인구_남자(명)","","22321",
"춘천시","65세이상","총인구_여자(명)","","29990",
"춘천시","85세이상","총인구(명)","","6259",
"춘천시","85세이상","총인구_남자(명)","","1785",
"춘천시","85세이상","총인구_여자(명)","","4474",
"춘천시","평균연령","총인구(명)","","43.8",
"춘천시","평균연령","총인구_남자(명)","","42.3",
"춘천시","평균연령","총인구_여자(명)","","45.2",
"춘천시","중위연령","총인구(명)","","44.8",
"춘천시","중위연령","총인구_남자(명)","","43",
"춘천시","중위연령","총인구_여자(명)","","46.6",
"원주시","합계","총인구(명)","","357224",
"원주시","합계","총인구_남자(명)","","177182",
"원주시","합계","총인구_여자(명)","","180042",
"원주시","0~4세","총인구(명)","","11690",
"원주시","0~4세","총인구_남자(명)","","5968",
"원주시","0~4세","총인구_여자(명)","","5722",
"원주시","5~9세","총인구(명)","","15609",
"원주시","5~9세","총인구_남자(명)","","7919",
"원주시","5~9세","총인구_여자(명)","","7690",
"원주시","10~14세","총인구(명)","","17552",
"원주시","10~14세","총인구_남자(명)","","9039",
"원주시","10~14세","총인구_여자(명)","","8513",
"원주시","15~19세","총인구(명)","","17771",
"원주시","15~19세","총인구_남자(명)","","9222",
"원주시","15~19세","총인구_여자(명)","","8549",
"원주시","20~24세","총인구(명)","","24093",
"원주시","20~24세","총인구_남자(명)","","12717",
"원주시","20~24세","총인구_여자(명)","","11376",
"원주시","25~29세","총인구(명)","","23432",
"원주시","25~29세","총인구_남자(명)","","12532",
"원주시","25~29세","총인구_여자(명)","","10900",
"원주시","30~34세","총인구(명)","","21441",
"원주시","30~34세","총인구_남자(명)","","11003",
"원주시","30~34세","총인구_여자(명)","","10438",
"원주시","35~39세","총인구(명)","","23889",
"원주시","35~39세","총인구_남자(명)","","12131",
"원주시","35~39세","총인구_여자(명)","","11758",
"원주시","40~44세","총인구(명)","","26967",
"원주시","40~44세","총인구_남자(명)","","13290",
"원주시","40~44세","총인구_여자(명)","","13677",
"원주시","45~49세","총인구(명)","","28958",
"원주시","45~49세","총인구_남자(명)","","14220",
"원주시","45~49세","총인구_여자(명)","","14738",
"원주시","50~54세","총인구(명)","","31484",
"원주시","50~54세","총인구_남자(명)","","15671",
"원주시","50~54세","총인구_여자(명)","","15813",
"원주시","55~59세","총인구(명)","","28791",
"원주시","55~59세","총인구_남자(명)","","14461",
"원주시","55~59세","총인구_여자(명)","","14330",
"원주시","60~64세","총인구(명)","","29306",
"원주시","60~64세","총인구_남자(명)","","14578",
"원주시","60~64세","총인구_여자(명)","","14728",
"원주시","65~69세","총인구(명)","","19760",
"원주시","65~69세","총인구_남자(명)","","9841",
"원주시","65~69세","총인구_여자(명)","","9919",
"원주시","70~74세","총인구(명)","","11174",
"원주시","70~74세","총인구_남자(명)","","5167",
"원주시","70~74세","총인구_여자(명)","","6007",
"원주시","75~79세","총인구(명)","","10258",
"원주시","75~79세","총인구_남자(명)","","4394",
"원주시","75~79세","총인구_여자(명)","","5864",
